SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OCCUPATION_TYPE,REGION_RATING_CLIENT,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,DEF_30_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,AMT_REQ_CREDIT_BUREAU_YEAR
103005,0,Cash loans,F,N,Y,0,158000.0,450000.0,20700.0,385000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-16889,365243,-2998,-2522,,2,0.12346646043363604,0.5460863092030069,0.4515304905366386,2,1,-788,0
103006,0,Cash loans,M,Y,N,2,135000.0,775000.0,51200.0,780000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15445,-874,-2764,-4783,Laborers,3,,0.9260575608294707,0.5625011088839967,0,0,-110,2
103007,1,Revolving loans,M,Y,Y,0,165000.0,860000.0,42100.0,840000.0,Working,Secondary / secondary special,Married,House / apartment,-16658,-257,-474,-1851,Laborers,2,0.5854556172968314,0.45320151323628566,0.413103574501022,1,1,-1926,1
103008,0,Revolving loans,F,N,Y,0,55000.0,145000.0,6300.0,130000.0,Working,Incomplete higher,Married,House / apartment,-16615,-3133,-6345,-3584,Medicine staff,3,,0.4490637094681659,0.7098025972830165,0,0,-42,1
103009,1,Cash loans,M,N,Y,1,223000.0,605000.0,41700.0,540000.0,Working,Secondary / secondary special,Married,House / apartment,-16938,-487,-2160,-1003,Core staff,2,,0.36076850903607927,0.2366197193875215,0,0,-181,1
103010,0,Cash loans,F,N,Y,0,269000.0,750000.0,48700.0,655000.0,Working,Secondary / secondary special,Married,House / apartment,-17537,-1509,-788,-2964,Drivers,1,0.873140923466116,0.33722665321740813,0.2982921013460259,0,0,-400,2
103011,1,Cash loans,F,N,Y,0,663000.0,1200000.0,78800.0,1145000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-11178,365243,-529,-2224,,2,0.34683429477666256,0.13714791309682262,0.24892020268828702,1,1,-3627,1
103012,1,Cash loans,F,N,N,0,41000.0,170000.0,12600.0,150000.0,Working,Secondary / secondary special,Married,House / apartment,-20055,-397,-4026,-1787,Laborers,2,0.44703527393282105,0.2517595731294799,0.38692458231625076,0,0,-496,1
103013,0,Cash loans,F,Y,Y,0,56000.0,245000.0,13200.0,215000.0,Working,Secondary / secondary special,Married,Office apartment,-14158,-104,-2154,-906,,3,,0.4690383997253528,0.5549774327256256,0,0,-489,2
103014,0,Cash loans,F,N,Y,1,47000.0,250000.0,10500.0,235000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-19115,-710,-716,-5145,Core staff,2,0.6248124753201642,0.8157672108997797,0.4432043942583818,0,0,-2066,2
103015,0,Revolving loans,F,Y,Y,0,69000.0,305000.0,9900.0,305000.0,Working,Secondary / secondary special,Married,Rented apartment,-18052,-8872,-3022,-5918,Sales staff,3,,0.5033096158056266,0.3207703528437752,1,1,-956,2
103016,0,Cash loans,F,Y,Y,2,145000.0,510000.0,31700.0,460000.0,Working,Secondary / secondary special,Married,With parents,-19510,-6716,-852,-4500,,3,0.24690167140563204,0.424656061570712,,0,0,-4398,4
103017,0,Cash loans,M,N,Y,2,249750.00000000003,1150000.0,69700.0,1030000.0,Working,Higher education,Married,House / apartment,-12847,-1170,-1939,-4737,Managers,1,0.8427941594621917,0.6445686113051757,0.24224350102820522,0,0,-759,1
103018,0,Cash loans,F,N,Y,0,46000.0,240000.0,12200.0,240000.0,Working,Secondary / secondary special,Married,House / apartment,-13993,-876,-4831,-1737,,3,,0.7775779864881284,,1,1,-395,0
103019,0,Cash loans,F,Y,Y,0,76000.0,195000.0,12000.0,175000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21845,-6761,-150,-3999,,2,,0.8483077722855689,0.6100958517473644,0,0,-1483,1
103020,0,Revolving loans,M,N,Y,0,152000.0,290000.0,15400.0,285000.0,Working,Incomplete higher,Married,House / apartment,-13021,-1036,-3721,-488,,2,,0.49136065551489355,,0,0,-452,3
103021,0,Cash loans,F,N,N,0,119000.0,490000.0,28700.0,465000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-13960,365243,-2948,-3840,,2,,0.6348519794265929,0.33254592333243155,0,0,-2473,0
103022,0,Cash loans,F,Y,Y,0,110000.0,390000.0,21200.0,370000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18339,-30,-5068,-4636,Sales staff,3,,0.34159244244121856,0.7191899492767497,0,0,-3256,2
103023,0,Revolving loans,M,Y,Y,0,230850.00000000003,1260000.0,61400.0,1195000.0,Working,Higher education,Married,House / apartment,-15845,-5719,-18052,-350,Laborers,2,0.3402164395245498,0.5262018030034481,0.43752898993914197,0,0,-1043,3
103024,0,Cash loans,F,Y,Y,0,73000.0,330000.0,8800.0,285000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-17072,365243,-9553,-1569,,2,0.8682768639492131,0.5709960435235564,,0,0,-194,1
103025,0,Cash loans,F,N,Y,0,194400.0,645000.0,41600.0,675000.0,Working,Higher education,Married,Municipal apartment,-12333,-3391,-2576,-3484,Managers,2,0.7169842594885533,0.3695127315760361,,0,0,-360,4
103026,0,Cash loans,F,N,Y,0,259200.00000000003,1100000.0,63200.0,1040000.0,Working,Higher education,Married,House / apartment,-13167,-2128,-1137,-2371,Core staff,2,0.38830256846412564,0.5548514251124484,0.40939768759180317,0,0,-91,0
103027,0,Cash loans,M,N,N,0,100000.0,415000.0,29100.0,390000.0,Working,Secondary / secondary special,Widow,House / apartment,-17987,-3668,-343,-3324,Drivers,2,,0.23986869809140626,0.48392227409521094,0,0,-124,1
103028,0,Cash loans,F,N,Y,0,86000.0,325000.0,18800.0,280000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-20738,-289,-20902,-4079,Cleaning staff,3,0.28108937766616726,0.5907869310060836,0.3952887830466616,2,2,-1078,3
103029,0,Cash loans,M,Y,Y,1,91000.0,425000.0,27200.0,395000.0,Working,Secondary / secondary special,Married,House / apartment,-15847,-474,-5903,-5025,,2,,0.483624055374186,0.5408559898024358,0,0,-507,1
103030,0,Cash loans,F,Y,N,1,195000.0,600000.0,26500.0,600000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14056,-156,-3324,-692,,2,,0.6077669668415356,0.47286788349007647,1,1,-1055,3
103031,0,Cash loans,F,Y,Y,0,148000.0,555000.0,38400.0,495000.0,Working,Secondary / secondary special,Separated,House / apartment,-22377,-4723,-3575,-5832,Core staff,2,0.6595172136023512,0.5639402176489777,0.8026611025185574,0,0,-98,2
103032,0,Cash loans,F,Y,N,2,117000.0,690000.0,41400.0,680000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17861,-732,-9765,-3435,Laborers,3,,0.55318973988678,,0,0,-628,1
103033,0,Cash loans,M,Y,N,0,87000.0,265000.0,12300.0,265000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-22788,365243,-803,-529,,2,0.5154955990697723,0.6886466924436596,0.39515370977987924,0,0,-1937,2
103034,0,Cash loans,F,N,N,1,334800.0,820000.0,45900.0,800000.0,Working,Higher education,Single / not married,House / apartment,-13667,-4834,-6649,-1922,Sales staff,2,0.49797822024377836,0.39894274219371845,0.43324781939593765,1,0,-564,0
103035,1,Cash loans,F,Y,N,0,80000.0,150000.0,7800.0,155000.0,Working,Secondary / secondary special,Separated,Municipal apartment,-13796,-1202,-8475,-1034,,3,0.5658385007286902,0.2577971614535486,0.19562722169444052,0,0,-577,2
103036,0,Cash loans,F,N,N,0,237000.0,660000.0,35200.0,620000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19921,-2343,-974,-2048,Core staff,1,,0.4211069228920972,0.6601817939872958,0,0,-1145,1
103037,0,Cash loans,F,N,Y,0,228000.0,465000.0,24300.0,425000.0,State servant,Secondary / secondary special,Widow,House / apartment,-13463,-2550,-4378,-1172,Managers,2,,0.4318566636993246,0.36360772443983674,0,0,-1876,1
103038,0,Cash loans,M,N,Y,0,226800.00000000003,1015000.0,48400.0,870000.0,Commercial associate,Higher education,Married,House / apartment,-18299,-662,-1490,-1294,Sales staff,2,0.8138286577351453,0.5246828084019205,0.48682750090647015,0,0,-1238,0
103039,0,Cash loans,F,Y,Y,1,196000.0,470000.0,20900.0,425000.0,Working,Secondary / secondary special,Married,House / apartment,-16453,-1109,-1225,-748,Laborers,2,,0.42658603553551083,0.6813316535512193,0,0,-50,1
103040,0,Cash loans,F,N,Y,0,161000.0,690000.0,32700.0,685000.0,State servant,Secondary / secondary special,Married,House / apartment,-18785,-4222,-880,-1700,Core staff,3,,0.47849432353957394,0.37790476662627387,0,0,-750,4
103041,0,Cash loans,F,N,N,0,120000.0,350000.0,21400.0,320000.0,Working,Secondary / secondary special,Married,House / apartment,-14736,-2801,-8051,-3027,Drivers,2,0.6973373970301253,0.2818781452655251,0.4531284214677181,0,0,-710,2
103042,0,Cash loans,M,Y,Y,0,126000.0,305000.0,18800.0,280000.0,State servant,Secondary / secondary special,Married,House / apartment,-16774,-1525,-3830,-450,,2,0.5440384916064833,0.4004599277873603,0.7658900698826647,0,0,-476,2
103043,0,Revolving loans,F,N,N,0,214000.0,1020000.0,57600.0,1010000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17474,-962,-3349,-5104,Laborers,2,,0.6431005461679543,0.10134770343111302,0,0,-47,1
103044,0,Cash loans,F,N,N,0,67000.0,400000.0,24000.0,385000.0,Student,Secondary / secondary special,Married,House / apartment,-14526,-6882,-106,-1811,Medicine staff,2,0.5051071343318216,0.24896455905385237,0.7777732336374265,1,1,-363,4
103045,0,Cash loans,M,N,N,2,193000.0,1050000.0,63900.0,985000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14784,-76,-966,-2273,,2,0.6447368227164066,0.8307987462533399,0.32897375110018395,0,0,-486,4
103046,0,Cash loans,M,Y,Y,0,223000.0,1160000.0,55000.0,1000000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17635,-2666,-4467,-3028,Core staff,2,0.3240657669687316,0.4867181567659355,0.5223858982871206,0,0,-1176,1
103047,0,Cash loans,F,N,N,0,243000.00000000003,1230000.0,70900.0,1080000.0,Commercial associate,Higher education,Widow,House / apartment,-17107,-1606,-2678,-3885,Laborers,2,,0.2902027073520771,,0,0,-721,1
103048,0,Cash loans,F,N,Y,2,263000.0,870000.0,51700.0,820000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16186,-4724,-1274,-4854,Accountants,2,0.4984435805305246,0.6591425012327116,0.6583810678489387,0,0,-1813,2
103049,0,Revolving loans,F,N,N,0,195750.0,500000.0,28100.0,485000.0,Pensioner,Higher education,Married,Municipal apartment,-17794,365243,-4029,-3395,,2,0.5914044531928531,0.45434094653498025,0.3229552115325277,0,0,-492,6
103050,0,Cash loans,F,N,Y,0,254000.0,590000.0,43400.0,550000.0,Working,Secondary / secondary special,Single / not married,With parents,-16854,-2481,-368,-4088,,2,,0.5544275351981827,0.3900928478249649,1,0,-267,3
103051,0,Revolving loans,F,N,N,0,317250.0,1370000.0,73200.0,1230000.0,Working,Higher education,Civil marriage,House / apartment,-20842,-286,-1056,-3510,Managers,2,0.3270835382024233,0.6098273729733132,0.7518151977766296,0,0,-376,1
103052,1,Cash loans,F,Y,Y,0,75000.0,380000.0,31900.0,385000.0,Working,Secondary / secondary special,Married,House / apartment,-10824,-2832,-3535,-4421,Laborers,3,,0.4960439979679785,0.11475766365668118,0,0,-1748,3
103053,1,Revolving loans,F,N,Y,0,67000.0,400000.0,16000.0,395000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15253,-720,-5766,-2931,,2,,0.35810666772381966,0.21491963229960406,2,2,-126,2
103054,0,Cash loans,F,N,Y,0,149000.0,585000.0,24700.0,605000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18860,-761,-2510,-641,Sales staff,3,,0.40562147160745304,0.8673061213233568,0,0,-834,0
103055,0,Cash loans,M,Y,N,0,297000.0,1085000.0,44500.0,1120000.0,Working,Higher education,Married,With parents,-16611,-1223,-918,-3980,,3,0.329989865456503,0.4676529787798579,0.30284127446170517,3,3,-2768,3
103056,0,Cash loans,M,N,N,1,143000.0,445000.0,20200.0,435000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10869,-1839,-537,-1732,Laborers,2,,0.8274141997544256,0.6503531774155735,0,0,-25,1
103057,0,Cash loans,F,N,Y,0,247050.00000000003,860000.0,52700.0,800000.0,Working,Higher education,Single / not married,House / apartment,-21652,-22,-2245,-2230,Drivers,2,0.568009039149353,0.134990994344968,0.5422168291687807,0,0,-719,2
103058,0,Cash loans,F,N,Y,1,286200.0,905000.0,54200.0,855000.0,Commercial associate,Higher education,Married,House / apartment,-12591,-5704,-4150,-3226,Core staff,3,0.3859981510105076,0.6873478593166342,0.6317720858089133,0,0,-897,4
103059,0,Cash loans,F,Y,Y,0,116100.00000000001,395000.0,20200.0,340000.0,Pensioner,Higher education,Married,House / apartment,-10815,365243,-3182,-2623,,2,0.6758016582497853,0.8240147196092076,0.33680357597255123,0,0,-185,1
103060,0,Cash loans,M,Y,Y,0,197100.0,970000.0,54800.0,845000.0,Working,Higher education,Married,With parents,-13320,-1828,-965,-4075,Core staff,2,,0.4699638087561449,,0,0,-653,1
103061,0,Cash loans,F,N,Y,0,269000.0,990000.0,34300.0,895000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-14388,365243,-9554,-2923,,2,0.5548049390200575,0.40275287315978525,,0,0,-60,4
103062,0,Cash loans,F,N,Y,0,205700.0,895000.0,47400.0,790000.0,Pensioner,Lower secondary,Separated,House / apartment,-15153,365243,-9233,-382,,2,0.25039155261609575,0.7658146066264521,0.5568608550679758,0,0,-195,2
103063,0,Cash loans,F,Y,Y,0,548100.0,2970000.0,205500.0,2595000.0,Working,Higher education,Single / not married,House / apartment,-14281,-969,-2094,-3167,,2,,0.5411307676781331,0.567087434459714,0,0,-767,2
103064,0,Revolving loans,F,N,Y,0,206000.0,990000.0,57200.0,930000.0,Working,Secondary / secondary special,Married,Rented apartment,-19135,-1947,-5010,-5177,Laborers,2,,0.5979674773303661,0.5317001876453988,0,0,-1005,0
103065,0,Cash loans,F,Y,N,1,159300.0,345000.0,23300.0,330000.0,Commercial associate,Higher education,Married,House / apartment,-12947,-2087,-1073,-2481,Managers,2,,0.6651707638746158,,0,0,-1889,1
103066,0,Cash loans,F,Y,Y,0,163350.0,815000.0,38300.0,825000.0,Commercial associate,Higher education,Separated,House / apartment,-18538,-36,-2188,-4033,Laborers,3,,0.5767667052409283,0.7594908057594931,0,0,-795,3
103067,0,Cash loans,F,N,Y,0,371250.0,2185000.0,73000.0,2080000.0,Commercial associate,Higher education,Married,House / apartment,-20470,-199,-6578,-527,Laborers,3,,0.45251910628645203,0.5097978813416575,0,0,-847,1
103068,0,Cash loans,M,Y,Y,0,202000.0,1010000.0,52100.0,955000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-1494,-8472,-3355,,2,,0.8671881979046643,0.34737417194192965,0,0,-513,2
103069,0,Revolving loans,F,N,Y,1,207000.0,955000.0,63100.0,875000.0,Working,Secondary / secondary special,Married,House / apartment,-16964,-954,-332,-5309,,2,0.39955228125356235,0.7752558114971165,0.36378096360552353,0,0,-704,2
103070,0,Cash loans,M,Y,Y,0,152550.0,500000.0,30800.0,505000.0,Working,Higher education,Married,House / apartment,-16108,-1163,-3760,-5786,Core staff,2,0.5893706295053408,0.8850937641681506,0.8541393763775674,0,0,-833,3
103071,0,Cash loans,M,N,Y,0,372600.0,1365000.0,80900.0,1345000.0,Working,Higher education,Widow,Office apartment,-21858,-434,-1981,-1240,,2,,0.8328661148771106,0.6387561100527116,0,0,-505,2
103072,0,Cash loans,F,N,Y,1,168000.0,710000.0,51300.0,630000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11545,-4748,-3112,-4946,Laborers,3,,0.5727128107076446,,0,0,-302,0
103073,0,Cash loans,F,N,Y,1,98000.0,430000.0,32200.0,410000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17300,-787,-2075,-5920,Core staff,2,0.3625212641610989,0.7902048994710682,0.4124777778664653,0,0,-1919,1
103074,0,Cash loans,F,N,Y,0,134000.0,295000.0,15500.0,260000.0,Pensioner,Incomplete higher,Married,House / apartment,-17401,365243,-2122,-1938,,2,,0.5896310033265189,0.7424939161868225,0,0,-576,1
103075,0,Revolving loans,F,N,Y,0,475000.0,1080000.0,48500.0,1070000.0,Working,Secondary / secondary special,Married,House / apartment,-13637,-110,-4647,-4327,Managers,2,,0.8246116518596475,0.7501243603900978,0,0,-685,3
103076,0,Cash loans,M,N,Y,0,198450.0,385000.0,15900.0,350000.0,Working,Higher education,Single / not married,House / apartment,-17466,-1861,-5513,-639,Drivers,2,0.3164173612796864,0.2806657324013723,0.2424810780199722,0,0,-284,1
103077,0,Cash loans,M,N,Y,2,168000.0,655000.0,26600.0,625000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-18174,365243,-888,-1887,,2,,0.4824105907205237,0.643128846858541,0,0,-84,0
103078,0,Cash loans,F,N,Y,0,70000.0,185000.0,11100.0,160000.0,Working,Secondary / secondary special,Married,House / apartment,-16625,-1591,-790,-4529,Laborers,1,,0.6481183214117309,,0,0,-3981,4
103079,0,Cash loans,F,N,Y,0,113000.0,310000.0,17400.0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19163,-1592,-7530,-5982,Laborers,2,,0.4400224853040885,,0,0,-5,2
103080,0,Revolving loans,M,N,Y,0,382050.0,1415000.0,41200.0,1315000.0,State servant,Higher education,Separated,House / apartment,-20827,-137,-1532,-3014,Laborers,2,0.47715837639224434,0.6059102754701647,,0,0,-2450,1
103081,0,Cash loans,M,N,N,0,59000.0,170000.0,5500.0,145000.0,Commercial associate,Incomplete higher,Separated,House / apartment,-12421,-2689,-3960,-2409,Sales staff,1,0.5538326536394961,0.7795225750923147,0.6641276290867251,0,0,-324,3
103082,1,Cash loans,M,N,N,0,110000.0,655000.0,32500.0,565000.0,Working,Secondary / secondary special,Married,House / apartment,-12712,-741,-5901,-3468,Laborers,2,,0.4627062108671417,0.19113460610936056,0,0,-1071,1
103083,0,Cash loans,F,N,Y,0,90450.0,390000.0,19300.0,395000.0,Working,Higher education,Married,House / apartment,-18522,-5578,-6166,-5125,Core staff,1,0.4974399028135657,0.6914786122231316,0.3518834207567008,0,0,-1810,2
103084,0,Cash loans,F,N,Y,0,157000.0,380000.0,20600.0,385000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-15641,365243,-5766,-1995,,1,0.4692968287303564,0.21306598156712167,0.5926428140417587,0,0,-569,2
103085,0,Cash loans,M,N,Y,2,142000.0,520000.0,33100.0,455000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15285,-1777,-1914,-561,Managers,2,,0.3252221772835374,0.5860974840116148,0,0,-642,1
103086,0,Cash loans,M,Y,Y,1,228150.00000000003,1260000.0,79600.0,1250000.0,Working,Higher education,Married,House / apartment,-21755,-2052,-12118,-4116,Drivers,1,,0.7096923256479949,0.37327237312645994,0,0,-3806,3
103087,0,Cash loans,F,N,Y,2,203000.0,800000.0,43400.0,765000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22506,365243,-3758,-937,,2,,0.6730676994002661,,0,0,-2026,5
103088,0,Revolving loans,F,N,Y,1,135000.0,695000.0,39800.0,695000.0,Working,Higher education,Married,House / apartment,-11852,-1601,-2657,-5849,Managers,3,0.21743484601405705,0.6080133804846484,0.46851430739794214,0,0,-2191,1
103089,1,Cash loans,F,N,N,0,149000.0,485000.0,32300.0,440000.0,State servant,Secondary / secondary special,Married,House / apartment,-11938,-1098,-2675,-5152,Laborers,2,,0.39758288317679247,0.28731596645087815,0,0,-1726,1
103090,0,Cash loans,F,N,Y,0,757350.0,1530000.0,94400.0,1320000.0,Working,Higher education,Married,House / apartment,-19965,-756,-427,-765,Core staff,2,,0.7469075984513139,0.5770583226920771,0,0,-2328,3
103091,0,Cash loans,F,N,N,0,103000.0,500000.0,36100.0,440000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15018,-315,-328,-2791,Core staff,2,,0.7768350177023453,0.5242571112330044,1,0,-849,0
